"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"A Bibliometric Analysis on Climate Finance: Current Status and Future Directions","https://scispace.com/paper/a-bibliometric-analysis-on-climate-finance-current-status-qkfqdemeey","2023","Preprint","","Qingyi Shang
Xin Jin","10.21203/rs.3.rs-3256213/v1","","Abstract Since the adoption of the Paris Agreement in 2015, different countries have implemented various measures to achieve climate governance. This has attracted significant attention from the academic community, resulting in a rapid increase in climate finance literature. This study conducts bibliometric analysis and systematic review to identify the development trends and research hotspots in the field of climate finance. The empirical findings reveal that climate finance research primarily focuses on environmental science, energy fuels, economics, and finance. However, there is limited coverage of climate finance content in finance journals. Moreover, scholars in developing countries show less interest in climate finance compared to them in developed countries, and there is limited cross-regional collaboration among scholars from developing countries. Finally, this paper analyzes clustering results to identify and categorize the focal areas dispersed across research articles, and provides future directions for the advancement of climate finance. ","Bibliometric analysis of climate finance literature reveals dominant research areas, limited coverage in finance journals, and lack of cross-regional collaboration."
"A Review of the Global Climate Finance Literature","https://scispace.com/paper/a-review-of-the-global-climate-finance-literature-3uosd41h","2023","Journal Article","Sustainability","Roy Kouwenberg
Chenglong Zheng","10.3390/su15021255","","This study conducts a bibliometric analysis and literature review of studies on climate finance. Since the Paris Agreement was adopted in December 2015, the academic community has paid closer attention to this emerging topic, as witnessed by a sharp increase in the number of publications. Our review lists this field’s most influential publications, authors, and journals, based on citations. The bibliometric analysis highlights the multidisciplinary nature of climate finance research, which spans environmental science, energy, economics, and finance. The citation analysis also reveals that, despite the exponential growth in publications related to climate finance, leading journals in finance and economics have so far published only a small number of articles in this literature. In addition, the citation analysis identifies four main themes in the knowledge domain: the financing of renewable energy; the impacts of climate change risks on the financial sector; investor preferences for green investments and the impact on corporations; and the pricing and hedging of climate change risk in financial markets.","This article conducted a bibliometric analysis and literature review of studies on climate finance, highlighting the multidisciplinary nature of climate finance research, which spans environmental science, energy, economics, and finance."
"Three Decades of Green Finance: The State of the Art and Way Forward","https://scispace.com/paper/three-decades-of-green-finance-the-state-of-the-art-and-way-wjncqwrdorok","2024","Journal Article","International Journal of Energy Economics and Policy","Md. Sazib Miyan
Calvin W. H. Cheong
Arshian Sharif
Sahar Afshan","10.32479/ijeep.16718","","Green finance (GF) constitutes a multifaceted research domain, yet extant reviews often provide fragmented insights from subsets rather than a holistic examination of the entire green finance corpus. To bridge this gap, this study endeavors to conduct an extensive review to offer a comprehensive overview of green finance’s performance and intellectual landscape. Leveraging a dataset of 2685 articles from the Scopus database spanning 1991-2023, this study aims to unveil influential articles, top contributing journals, authors, institutions, and countries in green finance research. Additionally, it elucidates seven principal thematic clusters in GF research, encompassing responsible investment, carbon and climate financing, green banking and economy, green finance and innovation, sustainability, environmental finance, and sustainable finance. Furthermore, this study outlines six prospective avenues for future GF research, including the integration of behavioral finance principles, the utilization of modern technologies, and the formulation of policy frameworks to enhance sustainability and curb greenwashing practices aimed at advancing sustainable practices and addressing emerging challenges. ","This study reviews 2685 green finance articles (1991-2023) to provide a comprehensive overview of the field, identifying influential articles, top contributors, and thematic clusters, while outlining six future research avenues to enhance sustainability and address emerging challenges."
"Global Research Trends in Green Finance: A Systematic Literature Review of Regional Contributions (2001-2024)","https://scispace.com/paper/global-research-trends-in-green-finance-a-systematic-5sx5i6ayxui1","2024","Journal Article","International Journal For Multidisciplinary Research","Shweta Aneja -","10.36948/ijfmr.2024.v06i06.30291","","This study presents the systematic analysis of existing literature on global research trends in green finance, focusing on regional contributions from 2001 to 2024. Using data from the Web of Science and Scopus databases, this analysis identifies patterns in publication volume, regional leadership, and thematic evolution in green finance research. The findings reveal a substantial increase in scholarly output, particularly in response to climate agreements such as the Paris Agreement and the Sustainable Development Goals. Notably, countries like China, the United Kingdom, and emerging contributors, including Pakistan, are leading in research output. The study underscores a shift from foundational studies on sustainable finance to specific applications in green bonds, ESG criteria, and climate finance. Additionally, it highlights strong international co-authorship networks, especially among researchers in Europe, North America, and Asia, which facilitate cross-border collaboration and knowledge dissemination. ","This systematic literature review (2001-2024) analyzes global green finance research trends, identifying regional contributions, publication volume, and thematic evolution, revealing increased output, regional leadership, and shifting focus towards specific applications and international collaboration."
"Analysing the Research Development in Green Finance: Performance Analysis and Directions for Future Research","https://scispace.com/paper/analysing-the-research-development-in-green-finance-16tslc628epa","2025","Journal Article","FIIB business review","Rajesh Desai
Sunita Patel","10.1177/23197145241306838","","Financial institutions actively consider environmental performance as an important metric for investment evaluation and allocation of financial resources, which is prevalently known as ‘green finance’. The concept of green finance has received global recognition, as illustrated by the growing publications, yet there is a persistent need to synthesize the extant literature in this area to understand how green finance has developed as a distinctive and crucial body of knowledge. The present research aims to systematically review the scholarly articles on the green finance domain published from 1997 to 2024. Using the Scopus database and the SPAR-4-SLR framework, the current research integrates the bibliometric analysis along with a systematic literature review approach. The study discovers seven thematic areas that associate the green finance domain with distinctive knowledge clusters, such as (a) green investments, (b) green economic growth, (c) environmental performance, (d) green innovation, (e) corporate social responsibility, (f) climate risk management and (g) financial development. Such dispersed and multiple themes corroborate the multidimensional outlook of green finance and its universal applicability. Further, the study also describes theme-wise directions of future research to enhance the existing body of knowledge. Finally, the current research enumerates critical implications for academicians, practitioners and policymakers. ","This study systematically reviews 27 years of green finance literature, identifying seven thematic areas and knowledge clusters, and provides directions for future research to enhance the field, with implications for academicians, practitioners, and policymakers."
"Emerging new themes in green finance: a systematic literature review","https://scispace.com/paper/emerging-new-themes-in-green-finance-a-systematic-literature-m81wn43fw9","2023","Journal Article","Future Business Journal","H. M. N. K. Mudalige","10.1186/s43093-023-00287-0","","Abstract There is a need for an extensive understanding of the emerging themes and trends within the domain of green finance, which is still evolving. By conducting a systematic literature review on green finance, the purpose of this study is to identify the emerging themes that have garnered significant attention over the past 12 years. In order to identify the emerging themes in green finance, bibliometric analysis was performed on 978 publications that were published between 2011 and 2023 and were taken from the databases of Scopus and Web of Science. The author examined annual scientific production, journal distribution, countries scientific production, most relevant authors, most frequent words, areas where empirical research is lacking, words' frequency over time, trend topics, and themes of green finance. The outcome of the review identified the following seven themes: (i) green finance and environmental sustainability; (ii) green finance and investments; (iii) green finance and innovation; (iv) green finance policy/green credit guidelines; (v) green finance and economy; (vi) green finance and corporate social responsibility; (vii)trends/challenges/barriers/awareness of green finance. The analysis of these emerging themes will contribute to the existing corpus of knowledge and provide valuable insights into the landscape of green finance as it evolves. ","This systematic literature review of 978 green finance publications (2011-2023) identifies seven emerging themes: sustainability, investments, innovation, policy, economy, CSR, and trends/challenges, contributing to the evolving landscape of green finance."
"State-of-the-art literature review on green finance with tabular-graphical and network analyses","https://scispace.com/paper/state-of-the-art-literature-review-on-green-finance-with-49c7rteoiu","2023","Journal Article","Journal of turkish operations management","Elif Haktanır
Cengiz Kahraman","10.56554/jtom.1362603","","Green finance is a method of financing that supports investments with a positive impact on the environment, such as the acquisition of eco-friendly goods and services as part of sustainable development or the building of eco-friendly infrastructure. Green finance has started to occupy a very important place in the literature in recent years due to the increasing sensitivity towards the environment. In this literature review, the relations of green finance with fields such as green economy, sustainable development, environmental protection, green manufacturing, and risk assessment have been examined in all aspects with the help of tables and figures. In addition, a bibliometric analysis of green finance studies’ authors, publication sources, institutions, countries, subject areas, document types, and funding sponsors is presented with graphical analyses. The most widely publishing journals in the field of green finance, the most cited studies, conferences in this field, and books published on green finance are presented in tables. Instruments and components of green finance are also reviewed in detail by graphical illustrations. ","Green finance literature review with tabular-graphical and network analyses. The review examines the relations of green finance with other fields and presents a bibliometric analysis of green finance studies."
"Sustainable Financial Instruments for Public Sector in Developing Countries: Opportunities, Challenges, and Policy Framework","https://scispace.com/paper/sustainable-financial-instruments-for-public-sector-in-7dnusl46p0v9","2024","Journal Article","","Saran S. Singh","10.20944/preprints202411.0776.v1","","The growing field of sustainable financing for public sector projects in developing nations is examined in this study, along with its potential to balance environmental stewardship and economic growth. Through a comprehensive literature review and case study analysis, the research investigates the regulatory frameworks, market mechanisms, and policy initiatives shaping the adoption of green finance practices within public sector entities in developing countries. The study scrutinises the multifaceted challenges and opportunities inherent in this transition, considering socio-economic context and the legacy structures of public sector in developing countries. By evaluating policy effectiveness and drawing comparisons with international best practices, this research contributes to the nascent body of literature on green finance in emerging economies. The findings illuminate pathways for enhancing the environmental sustainability of public enterprises in developing countries through innovative financial instruments and strategies, whilst offering insights that may inform policy formulation and institutional reforms in the broader context of sustainable development. ","This study examines sustainable financing for public sector projects in developing nations, investigating regulatory frameworks, market mechanisms, and policy initiatives to balance environmental stewardship and economic growth, and identifies pathways for enhancing environmental sustainability through innovative financial instruments."
"Enhancing Green Finance for Inclusive Green Growth: A Systematic Approach","https://scispace.com/paper/enhancing-green-finance-for-inclusive-green-growth-a-fiygyoi0","2022","Journal Article","Sustainability","Goshu Desalegn
Anita Tangl","10.3390/su14127416","","Recently, green financing has become a popular technique for dealing with environmental issues. However, whether green financing is effective in addressing current global environmental issues remains to be seen since the green investment gap has been discovered to be rather sizable, with no certainty regarding how to fill it. The purpose of this study was to systematically analyze green finance in all of its forms, instruments, and measurements. Herein, we highlighted overall research trends in an effort to enhance green finance for inclusive green investment, as well as examined the progress needed to fill the green finance gap. This study also provides information on which authors, countries, publishers, and journals are contributing most to green finance. The methodological approach used in many reviewed papers was determined as a benchmark for those authors interested in green finance. Moreover, this study critically analyzes and summarizes 146 relevant studies. The results of our review study imply that the green financing gap is frequently observed because of low finance levels, poor green project selection/management, risk and return trade-off, and a lack of analytical tools and expertise in identifying and assessing green project risks. More specifically, regulatory issues have been observed as the main challenge in enhancing green finance. Therefore, we propose further studies to be conducted on how to enhance green finance for green investment that could deliberately affect green growth. Simultaneously, we noted what incentives could initiate private investors to make green investments, and what additional green financing methods should be introduced to fill the financing gap. Finally, this study seeks to have an impact in assisting future studies to consider the status of each country in terms of green finance mobilization and capital contribution by sharing the specific experience of that country and what lessons could be learned from that country.","In this paper , the authors highlighted overall research trends in an effort to enhance green finance for inclusive green investment, as well as examined the progress needed to fill the green finance gap."
"Green Finance and Carbon Emission Reduction: A Bibliometric Analysis and Systematic Review","https://scispace.com/paper/green-finance-and-carbon-emission-reduction-a-bibliometric-3uthf4fu","2022","Journal Article","Frontiers in Environmental Science","Zuocheng Zhang
Yang Stephanie Liu
Zongqi Han
Xianchun Liao","10.3389/fenvs.2022.929250","","Green finance is an emerging topic which is broadly discussed in context of adapting and mitigating environmental deterioration due to climate change. As an effective incentive mechanism, it provides strong support for carbon emission reduction. However, a limited review articles investigate the specific combination of green finance and carbon emission reduction. Here, we apply a bibliometric analysis to review research on green finance and carbon emission reduction based on the literature from 2010 to 2021 in the Web of Science core database. The results indicate that countries with the most publications were those with high economic development, salient environmental problems, and a strong demand for ecological protection. Top publishing journals include Climate Policy, Journal of Cleaner Production, and Energy Policy. The author collaboration is fragmented, mostly less than three researchers. Based on analyses of keyword frequency and centrality, deforestation, carbon markets, and financial development were the most significant research topics. The research hotspots included clean development mechanism, adaptation, carbon market, and sequestration. Finally, the DPSIR framework is applied to explore driving forces, state, pressure, impact and response of current research. We hope our work provides a systematic review of green finance for carbon emission reduction to boost the research in this field.","In this article , the authors apply a bibliometric analysis to review research on green finance and carbon emission reduction based on the literature from 2010 to 2021 in the Web of Science core database and find that countries with the most publications were those with high economic development, salient environmental problems, and a strong demand for ecological protection."
"A Systematic Literature Review on Carbon Financial Accounting","https://scispace.com/paper/a-systematic-literature-review-on-carbon-financial-8krn164l","2023","Journal Article","","","10.55463/hkjss.issn.1021-3619.60.91","","The economic consequences of climate change and the function of carbon accounting in climate change have attracted increased attention from the research community. Although various studies have investigated climate change and carbon accounting, no systematic literature analysis has been conducted to provide a comprehensive overview of carbon financial accounting. Thus, the current paper gains insights into the key research domains and outlines future research directions and opportunities for carbon financial accounting by using systematic literature review. This paper adopts a methodological approach of systematic literature review, as suggested by Linnenluecke et al. (2020) with a final sample of 43 academic papers published from 2002 to 2022. Papers in this domain discuss seven topics: debates on IFRIC 3, the diversity of approaches to accounting practices, redefining emission allowance, valuation of emission allowance, a high level of non-disclosure, carbon accounting for sustainability governance, and responses of accountancy professionals. There are several issues to explore in future research, including investigating the interactions among different carbon accounting frames, applying new theoretical views and empirical methods to develop how decisions around carbon financial accounting are made, and providing more research on less developed countries. This paper conducts a systematic literature review of the theories and practices of carbon financial accounting. It makes contributions to the academic community by highlighting several key topics and research avenues that may impact the theory and practice related to carbon financial accounting and climate change. Keywords: carbon financial accounting, systematic literature review, carbon emission allowance, climate change. DOI: https://doi.org/10.55463/hkjss.issn.1021-3619.60.91 ","A systematic literature review of the theories and practices of carbon financial accounting is presented in this article , where the authors make contributions to the academic community by highlighting several key topics and research avenues that may impact the theory and practice related to carbon accounting and climate change."
"Mobilizing private finance for low-carbon innovation – A systematic review of barriers and solutions","https://scispace.com/paper/mobilizing-private-finance-for-low-carbon-innovation-a-3s7f1jj3i4","2017","Journal Article","Renewable & Sustainable Energy Reviews","Friedemann Polzin","10.1016/J.RSER.2017.04.007","","This paper analyses the field of innovation studies regarding barriers to low-carbon innovation and consequences for finance (investment and divestment) and contributes to a more holistic understanding of the underlying mechanisms. A combination of technological barriers combined with economic barriers, institutional and political barriers contribute to sub-optimal low-carbon investment all along the innovation cycle. Policy makers need to take a systemic approach to enable the redirection of diverse private financial sources. Instruments range from cutting ‘dirty’ (R&D) subsidies and support for clean technology innovation and diffusion, levelling the institutional playing field and making risks of high-carbon and low-carbon technologies transparent to providing a consistent but adaptive long-term transition strategy. This would allow financiers to gradually shift their investments away from high-carbon mainstream markets and scale low-carbon technology niche-markets. However financiers also need to sharpen their competencies with regard to new clean technologies and markets.","In this paper, a combination of technological barriers combined with economic barriers, institutional and political barriers contribute to sub-optimal low-carbon investment all along the innovation cycle, and policy makers need to take a systemic approach to enable the redirection of diverse private financial sources."
"Climate Change Financing: A Systematic Review","https://scispace.com/paper/climate-change-financing-a-systematic-review-486c8a7xmw","","Journal Article","Social Science Research Network","Teshome Deresse","10.2139/ssrn.4669535","","Download This Paper Open PDF in Browser Add Paper to My Library Share: Permalink Using these links will ensure access to this page indefinitely Copy URL Copy DOI ","This systematic review examines climate change financing mechanisms, identifying gaps and opportunities for improvement in funding allocation, impact assessment, and policy implementation to mitigate climate change effects globally."
"Systematic literature review and bibliometric analysis of green finance and renewable energy development","https://scispace.com/paper/systematic-literature-review-and-bibliometric-analysis-of-5c0afmbstm","2024","Journal Article","Sustainable Development","Siti Nurain Muhmad
Sadia Cheema
Akmalia Mohamad Ariff
Nik Fadhilah Nik Him
Siti Nasuha Muhmad","10.1002/sd.3093","","Abstract Climate change poses a significant threat to ecosystems, the economy, human health, and livelihoods worldwide. Hence, it is imperative to establish international collaboration among governments and corporations to effectively address climate change through the reduction of emissions and preservation of the environment. This study aims to examine and deliberate on publications on green finance initiatives and renewable energy development. This study conducts a systematic literature review and a meticulous bibliometric analysis that examines 128 scientific papers from 2010 to 2023 on green finance and renewable energy development to address the urgent need for sustainable solutions in the fight against climate change. The analysis shows a significant increase in annual publications, revealing growth in global interest in green finance and renewable energy with high‐impact journals playing a vital role in publishing research outputs. Furthermore, China is the country with the most publications, holding a commanding position. Another finding from the analysis is that from an academic perspective, the United States is also a country that is heavily engaged in research on green finance and renewable energy development. The study confirms the positive relationship between green finance and renewable energy development, and it shows that there is an urgent need to have green finance initiatives in companies to accelerate the development of renewable energy. The findings emphasize the importance of further research and global collaborations to harness the potential of green finance for a sustainable, low‐carbon future. ","Systematic literature review and bibliometric analysis of green finance and renewable energy development reveals a significant increase in annual publications, highlighting the growing global interest in sustainable solutions."
